transaction_id,merchant_id,order_id,payment_id,payment_status,payment_amount,payment_currency,payment_timestamp,settlement_id,settlement_amount,settlement_currency,settlement_timestamp,fee_id,fee_amount,fee_type,tax_amount,refund_id,refund_amount,refund_status,adjustment_id,adjustment_amount,scenario_type,ground_truth
TXN_000299,MER_002,ORD_000299,PAY_000299,SUCCESS,35765.00,INR,2026-03-23T00:59:00,SET_000299,35765.00,INR,2026-03-26T00:59:00,,0.00,,0.00,,0.00,,ADJ_000299,0.00,NORMAL,NORMAL
TXN_000300,MER_008,ORD_000300,PAY_000300,SUCCESS,54387.00,INR,2026-02-20T02:29:00,SET_000300,40790.25,INR,2026-02-21T02:29:00,,0.00,,0.00,REF_000300,13596.75,PROCESSED,ADJ_000300,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000301,MER_002,ORD_000301,PAY_000301,SUCCESS,45342.00,INR,2026-03-20T15:19:00,SET_000301,43074.90,INR,2026-03-21T15:19:00,,0.00,,0.00,,0.00,,ADJ_000301,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000302,MER_008,ORD_000302,PAY_000302,SUCCESS,69166.00,INR,2026-05-02T19:44:00,SET_000302,67782.68,INR,2026-05-04T19:44:00,FEE_000302,1383.32,PROCESSING_FEE,0.00,,0.00,,ADJ_000302,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000303,MER_007,ORD_000303,PAY_000303,SUCCESS,78654.00,INR,2026-01-11T08:20:00,SET_000303,78654.00,INR,2026-01-12T08:20:00,,0.00,,0.00,,0.00,,ADJ_000303,0.00,NORMAL,NORMAL
TXN_000304,MER_004,ORD_000304,PAY_000304,SUCCESS,18087.00,INR,2026-05-20T11:40:00,SET_000304,17725.26,INR,2026-05-22T11:40:00,FEE_000304,361.74,PROCESSING_FEE,0.00,,0.00,,ADJ_000304,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000305,MER_002,ORD_000305,PAY_000305,SUCCESS,1113.00,INR,2026-04-01T22:06:00,SET_000305,1090.74,INR,2026-04-04T22:06:00,FEE_000305,22.26,PROCESSING_FEE,0.00,,0.00,,ADJ_000305,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000306,MER_003,ORD_000306,PAY_000306,SUCCESS,49934.00,INR,2026-04-08T07:53:00,SET_000306,37450.50,INR,2026-04-11T07:53:00,,0.00,,0.00,REF_000306,12483.50,PROCESSED,ADJ_000306,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000307,MER_006,ORD_000307,PAY_000307,SUCCESS,9547.00,INR,2026-03-14T15:49:00,SET_000307,9356.06,INR,2026-03-17T15:49:00,FEE_000307,190.94,PROCESSING_FEE,0.00,,0.00,,ADJ_000307,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000308,MER_001,ORD_000308,PAY_000308,SUCCESS,60360.00,INR,2026-06-18T01:37:00,SET_000308,60360.00,INR,2026-06-19T01:37:00,,0.00,,0.00,,0.00,,ADJ_000308,0.00,NORMAL,NORMAL
TXN_000309,MER_007,ORD_000309,PAY_000309,SUCCESS,75256.00,INR,2026-03-15T23:57:00,SET_000309,75256.00,INR,2026-03-18T23:57:00,,0.00,,0.00,REF_000309,15051.20,PROCESSED,ADJ_000309,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000310,MER_005,ORD_000310,PAY_000310,SUCCESS,15196.00,INR,2026-03-16T02:36:00,SET_000310,11397.00,INR,2026-03-17T02:36:00,,0.00,,0.00,REF_000310,3799.00,PROCESSED,ADJ_000310,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000311,MER_003,,PAY_000311,SUCCESS,81118.00,INR,2026-03-26T03:11:00,SET_000311,81118.00,INR,2026-03-29T03:11:00,,0.00,,0.00,,0.00,,ADJ_000311,0.00,ORPHAN_PAYMENT,ORPHAN_PAYMENT
TXN_000312,MER_002,ORD_000312,PAY_000312,SUCCESS,57340.00,INR,2026-06-04T02:36:00,SET_000312,57340.00,INR,2026-06-05T02:36:00,,0.00,,0.00,,0.00,,ADJ_000312,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000313,MER_007,ORD_000313,PAY_000313,SUCCESS,68776.00,INR,2026-01-15T16:36:00,SET_000313,67400.48,INR,2026-01-17T16:36:00,FEE_000313,1375.52,PROCESSING_FEE,0.00,,0.00,,ADJ_000313,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000314,MER_006,ORD_000314,PAY_000314,SUCCESS,29141.00,INR,2026-03-03T00:11:00,SET_000314,29141.00,INR,2026-03-04T00:11:00,,0.00,,0.00,,0.00,,ADJ_000314,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000315,MER_002,ORD_000315,PAY_000315,SUCCESS,69647.00,INR,2026-04-04T05:00:00,SET_000315,69647.00,INR,2026-04-05T05:00:00,,0.00,,0.00,,0.00,,ADJ_000315,0.00,NORMAL,NORMAL
TXN_000316,MER_006,ORD_000316,PAY_000316,SUCCESS,46119.00,INR,2026-05-13T18:58:00,SET_000316,46119.00,INR,2026-05-16T18:58:00,,0.00,,0.00,,0.00,,ADJ_000316,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000317,MER_004,ORD_000317,PAY_000317,SUCCESS,13574.00,INR,2026-01-28T00:49:00,SET_000317,12895.30,INR,2026-01-30T00:49:00,,0.00,,0.00,,0.00,,ADJ_000317,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000318,MER_003,ORD_000318,PAY_000318,SUCCESS,99742.00,INR,2026-05-19T13:47:00,SET_000318,99742.00,INR,2026-05-22T13:47:00,,0.00,,0.00,,0.00,,ADJ_000318,0.00,NORMAL,NORMAL
TXN_000319,MER_008,ORD_000319,PAY_000319,SUCCESS,60911.00,INR,2026-05-18T17:13:00,SET_000319,60911.00,INR,2026-05-21T17:13:00,,0.00,,0.00,,0.00,,ADJ_000319,0.00,NORMAL,NORMAL
TXN_000320,MER_008,ORD_000320,PAY_000320,SUCCESS,89377.00,INR,2026-06-18T14:41:00,SET_000320,84908.15,INR,2026-06-21T14:41:00,,0.00,,0.00,,0.00,,ADJ_000320,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000321,MER_006,ORD_000321,PAY_000321,SUCCESS,82310.00,INR,2026-02-27T22:13:00,SET_000321,61732.50,INR,2026-02-28T22:13:00,,0.00,,0.00,REF_000321,20577.50,PROCESSED,ADJ_000321,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000322,MER_008,ORD_000322,PAY_000322,SUCCESS,58061.00,INR,2026-04-26T07:33:00,SET_000322,43545.75,INR,2026-04-28T07:33:00,,0.00,,0.00,REF_000322,14515.25,PROCESSED,ADJ_000322,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000323,MER_001,ORD_000323,PAY_000323,SUCCESS,46229.00,INR,2026-04-03T17:35:00,SET_000323,43917.55,INR,2026-04-04T17:35:00,,0.00,,0.00,,0.00,,ADJ_000323,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000324,MER_008,ORD_000324,PAY_000324,SUCCESS,5029.00,INR,2026-01-11T17:33:00,SET_000324,4910.32,INR,2026-01-13T17:33:00,FEE_000324,100.58,PROCESSING_FEE,18.10,,0.00,,ADJ_000324,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000325,MER_002,ORD_000325,PAY_000325,SUCCESS,84597.00,INR,2026-06-07T16:57:00,SET_000325,84597.00,INR,2026-06-08T16:57:00,,0.00,,0.00,REF_000325,16919.40,PROCESSED,ADJ_000325,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000326,MER_007,ORD_000326,PAY_000326,SUCCESS,60748.00,INR,2026-04-17T00:29:00,SET_000326,60748.00,INR,2026-04-22T00:29:00,,0.00,,0.00,,0.00,,ADJ_000326,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000327,MER_001,ORD_000327,PAY_000327,SUCCESS,59047.00,INR,2026-06-15T20:41:00,SET_000327,0.00,INR,2026-06-18T20:41:00,,0.00,,0.00,REF_000327,82665.80,PROCESSED,ADJ_000327,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000328,MER_006,ORD_000328,PAY_000328,SUCCESS,79399.00,INR,2026-03-28T23:03:00,SET_000328,59549.25,INR,2026-03-31T23:03:00,,0.00,,0.00,REF_000328,19849.75,PROCESSED,ADJ_000328,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000329,MER_001,ORD_000329,PAY_000329,SUCCESS,59150.00,INR,2026-01-20T05:12:00,SET_000329,59150.00,INR,2026-01-22T05:12:00,,0.00,,0.00,,0.00,,ADJ_000329,0.00,NORMAL,NORMAL
TXN_000330,MER_002,ORD_000330,,MISSING,66232.00,INR,2026-04-28T23:58:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000330,0.00,ORDER_WITHOUT_PAYMENT,ORDER_WITHOUT_PAYMENT
TXN_000331,MER_008,ORD_000331,PAY_000331,SUCCESS,57695.00,INR,2026-04-06T18:41:00,SET_000331,57695.00,INR,2026-04-09T18:41:00,,0.00,,0.00,,0.00,,ADJ_000331,0.00,NORMAL,NORMAL
TXN_000332,MER_006,ORD_000332,PAY_000332,SUCCESS,48970.00,INR,2026-06-17T11:31:00,SET_000332,48970.00,INR,2026-06-22T11:31:00,,0.00,,0.00,,0.00,,ADJ_000332,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000333,MER_006,ORD_000333,PAY_000333,SUCCESS,89084.00,INR,2026-04-20T05:12:00,SET_000333,66813.00,INR,2026-04-21T05:12:00,,0.00,,0.00,REF_000333,22271.00,PROCESSED,ADJ_000333,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000334,MER_006,ORD_000334,PAY_000334,SUCCESS,8739.00,INR,2026-03-02T09:26:00,SET_000334,8302.05,INR,2026-03-03T09:26:00,,0.00,,0.00,,0.00,,ADJ_000334,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000335,MER_007,ORD_000335,PAY_000335,SUCCESS,37343.00,INR,2026-02-16T05:59:00,SET_000335,37343.00,INR,2026-02-19T05:59:00,,0.00,,0.00,,0.00,,ADJ_000335,0.00,DUPLICATE_PAYMENT_ATTEMPT,DUPLICATE_PAYMENT_ATTEMPT
TXN_000336,MER_003,ORD_000336,PAY_000336,SUCCESS,43794.00,INR,2026-01-16T05:05:00,SET_000336,43794.00,INR,2026-01-19T05:05:00,,0.00,,0.00,REF_000336,8758.80,PROCESSED,ADJ_000336,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000337,MER_006,ORD_000337,PAY_000337,SUCCESS,40762.00,INR,2026-06-26T12:55:00,SET_000337,30571.50,INR,2026-06-29T12:55:00,,0.00,,0.00,REF_000337,10190.50,PROCESSED,ADJ_000337,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000338,MER_007,ORD_000338,PAY_000338,SUCCESS,17001.00,INR,2026-04-19T16:46:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000338,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000339,MER_005,ORD_000339,PAY_000339,SUCCESS,73359.00,INR,2026-03-10T22:44:00,SET_000339,0.00,INR,2026-03-13T22:44:00,,0.00,,0.00,REF_000339,102702.60,PROCESSED,ADJ_000339,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000340,MER_003,ORD_000340,PAY_000340,SUCCESS,87933.00,INR,2026-05-09T07:42:00,SET_000340,83536.35,INR,2026-05-12T07:42:00,,0.00,,0.00,,0.00,,ADJ_000340,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000341,MER_002,ORD_000341,,MISSING,84775.00,INR,2026-05-03T10:16:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000341,0.00,ORDER_WITHOUT_PAYMENT,ORDER_WITHOUT_PAYMENT
TXN_000342,MER_001,ORD_000342,PAY_000342,SUCCESS,47626.00,INR,2026-02-26T14:27:00,SET_000342,47626.00,INR,2026-02-27T14:27:00,,0.00,,0.00,,0.00,,ADJ_000342,0.00,DUPLICATE_PAYMENT_ATTEMPT,DUPLICATE_PAYMENT_ATTEMPT
TXN_000343,MER_006,ORD_000343,PAY_000343,SUCCESS,63836.00,INR,2026-02-05T07:53:00,SET_000343,0.00,INR,2026-02-06T07:53:00,,0.00,,0.00,REF_000343,89370.40,PROCESSED,ADJ_000343,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000344,MER_003,ORD_000344,,MISSING,10214.00,INR,2026-02-24T05:20:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000344,0.00,ORDER_WITHOUT_PAYMENT,ORDER_WITHOUT_PAYMENT
TXN_000345,MER_001,ORD_000345,PAY_000345,SUCCESS,86860.00,INR,2026-03-03T16:20:00,SET_000345,86860.00,INR,2026-03-06T16:20:00,,0.00,,0.00,,0.00,,ADJ_000345,0.00,DUPLICATE_PAYMENT_ATTEMPT,DUPLICATE_PAYMENT_ATTEMPT
TXN_000346,MER_007,ORD_000346,PAY_000346,SUCCESS,20318.00,INR,2026-01-30T21:52:00,SET_000346,20318.00,INR,2026-01-31T21:52:00,,0.00,,0.00,,0.00,,ADJ_000346,0.00,NORMAL,NORMAL
TXN_000347,MER_003,ORD_000347,PAY_000347,SUCCESS,94626.00,INR,2026-03-22T01:13:00,SET_000347,94626.00,INR,2026-03-23T01:13:00,,0.00,,0.00,REF_000347,18925.20,PROCESSED,ADJ_000347,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000348,MER_004,ORD_000348,PAY_000348,SUCCESS,58322.00,INR,2026-04-22T12:43:00,SET_000348,43741.50,INR,2026-04-24T12:43:00,,0.00,,0.00,REF_000348,14580.50,PROCESSED,ADJ_000348,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000349,MER_008,ORD_000349,PAY_000349,SUCCESS,30771.00,INR,2026-04-08T14:07:00,SET_000349,29232.45,INR,2026-04-09T14:07:00,,0.00,,0.00,,0.00,,ADJ_000349,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000350,MER_008,ORD_000350,PAY_000350,SUCCESS,25530.00,INR,2026-03-09T08:07:00,SET_000350,24927.49,INR,2026-03-12T08:07:00,FEE_000350,510.60,PROCESSING_FEE,91.91,,0.00,,ADJ_000350,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000351,MER_008,ORD_000351,PAY_000351,SUCCESS,60613.00,INR,2026-05-21T10:43:00,SET_000351,0.00,INR,2026-05-23T10:43:00,,0.00,,0.00,REF_000351,84858.20,PROCESSED,ADJ_000351,0.00,INVALID_REFUND,INVALID_REFUND
TXN_000352,MER_007,ORD_000352,PAY_000352,SUCCESS,21341.00,INR,2026-05-30T02:03:00,SET_000352,20273.95,INR,2026-05-31T02:03:00,,0.00,,0.00,,0.00,,ADJ_000352,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000353,MER_003,ORD_000353,PAY_000353,SUCCESS,32868.00,INR,2026-01-10T20:58:00,SET_000353,31224.60,INR,2026-01-13T20:58:00,,0.00,,0.00,,0.00,,ADJ_000353,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000354,MER_006,ORD_000354,PAY_000354,FAILED,72784.00,INR,2026-06-20T10:59:00,SET_000354,0.00,INR,2026-06-21T10:59:00,,0.00,,0.00,,0.00,,ADJ_000354,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000355,MER_002,ORD_000355,PAY_000355,SUCCESS,37463.00,INR,2026-01-16T15:27:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000355,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000356,MER_003,ORD_000356,PAY_000356,SUCCESS,57440.00,INR,2026-01-18T01:42:00,SET_000356,56291.20,INR,2026-01-19T01:42:00,FEE_000356,1148.80,PROCESSING_FEE,0.00,,0.00,,ADJ_000356,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000357,MER_006,ORD_000357,PAY_000357,SUCCESS,3595.00,INR,2026-03-17T21:42:00,SET_000357,3415.25,INR,2026-03-18T21:42:00,,0.00,,0.00,,0.00,,ADJ_000357,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000358,MER_006,ORD_000358,PAY_000358,SUCCESS,31003.00,INR,2026-03-12T16:11:00,SET_000358,23252.25,INR,2026-03-13T16:11:00,,0.00,,0.00,REF_000358,7750.75,PROCESSED,ADJ_000358,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000359,MER_001,ORD_000359,PAY_000359,SUCCESS,41870.00,INR,2026-06-19T19:50:00,SET_000359,31402.50,INR,2026-06-20T19:50:00,,0.00,,0.00,REF_000359,10467.50,PROCESSED,ADJ_000359,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000360,MER_006,ORD_000360,PAY_000360,SUCCESS,19242.00,INR,2026-01-26T10:10:00,SET_000360,19242.00,INR,2026-01-27T10:10:00,,0.00,,0.00,REF_000360,3848.40,PROCESSED,ADJ_000360,0.00,UNSUPPORTED_REFUND,UNSUPPORTED_REFUND
TXN_000361,MER_008,ORD_000361,PAY_000361,SUCCESS,91335.00,INR,2026-06-01T16:10:00,SET_000361,89508.30,INR,2026-06-02T16:10:00,FEE_000361,1826.70,PROCESSING_FEE,0.00,,0.00,,ADJ_000361,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000362,MER_008,ORD_000362,PAY_000362,SUCCESS,58899.00,INR,2026-04-23T09:29:00,SET_000362,55954.05,INR,2026-04-24T09:29:00,,0.00,,0.00,,0.00,,ADJ_000362,0.00,UNEXPLAINED_DISCREPANCY,UNEXPLAINED_DISCREPANCY
TXN_000363,MER_001,ORD_000363,PAY_000363,SUCCESS,33644.00,INR,2026-02-09T15:12:00,SET_000363,33644.00,INR,2026-02-10T15:12:00,,0.00,,0.00,,0.00,,ADJ_000363,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000364,MER_007,ORD_000364,PAY_000364,SUCCESS,14673.00,INR,2026-05-22T16:08:00,SET_000364,14673.00,INR,2026-05-24T16:08:00,,0.00,,0.00,,0.00,,ADJ_000364,0.00,DUPLICATE_PAYMENT_ATTEMPT,DUPLICATE_PAYMENT_ATTEMPT
TXN_000365,MER_002,ORD_000365,PAY_000365,SUCCESS,6358.00,INR,2026-02-13T18:45:00,SET_000365,6230.84,INR,2026-02-15T18:45:00,FEE_000365,127.16,PROCESSING_FEE,0.00,,0.00,,ADJ_000365,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000366,MER_008,ORD_000366,PAY_000366,SUCCESS,8332.00,INR,2026-01-21T13:20:00,SET_000366,6249.00,INR,2026-01-23T13:20:00,,0.00,,0.00,REF_000366,2083.00,PROCESSED,ADJ_000366,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000367,MER_001,ORD_000367,PAY_000367,SUCCESS,82931.00,INR,2026-04-05T04:42:00,SET_000367,82931.00,INR,2026-04-10T04:42:00,,0.00,,0.00,,0.00,,ADJ_000367,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000368,MER_003,ORD_000368,PAY_000368,SUCCESS,38277.00,INR,2026-03-20T12:22:00,SET_000368,37511.46,INR,2026-03-21T12:22:00,FEE_000368,765.54,PROCESSING_FEE,0.00,,0.00,,ADJ_000368,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000369,MER_004,ORD_000369,PAY_000369,SUCCESS,74898.00,INR,2026-03-18T05:00:00,SET_000369,74898.00,INR,2026-03-23T05:00:00,,0.00,,0.00,,0.00,,ADJ_000369,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000370,MER_002,ORD_000370,PAY_000370,SUCCESS,68714.00,INR,2026-06-27T19:19:00,SET_000370,51535.50,INR,2026-06-29T19:19:00,,0.00,,0.00,REF_000370,17178.50,PROCESSED,ADJ_000370,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000371,MER_001,ORD_000371,PAY_000371,SUCCESS,51277.00,INR,2026-06-09T08:38:00,SET_000371,51277.00,INR,2026-06-11T08:38:00,,0.00,,0.00,,0.00,,ADJ_000371,0.00,NORMAL,NORMAL
TXN_000372,MER_007,ORD_000372,PAY_000372,SUCCESS,49029.00,INR,2026-02-16T13:12:00,SET_000372,49029.00,INR,2026-02-19T13:12:00,,0.00,,0.00,,0.00,,ADJ_000372,0.00,NORMAL,NORMAL
TXN_000373,MER_002,ORD_000373,PAY_000373,SUCCESS,45293.00,INR,2026-02-14T06:29:00,SET_000373,45293.00,INR,2026-02-17T06:29:00,,0.00,,0.00,,0.00,,ADJ_000373,0.00,NORMAL,NORMAL
TXN_000374,MER_002,ORD_000374,PAY_000374,SUCCESS,76371.00,INR,2026-05-15T05:04:00,SET_000374,57278.25,INR,2026-05-17T05:04:00,,0.00,,0.00,REF_000374,19092.75,PROCESSED,ADJ_000374,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000375,MER_006,ORD_000375,PAY_000375,SUCCESS,71667.00,INR,2026-03-04T00:08:00,SET_000375,71667.00,INR,2026-03-07T00:08:00,,0.00,,0.00,,0.00,,ADJ_000375,0.00,NORMAL,NORMAL
TXN_000376,MER_008,ORD_000376,PAY_000376,SUCCESS,91246.00,INR,2026-03-29T11:44:00,SET_000376,91246.00,INR,2026-04-01T11:44:00,,0.00,,0.00,,0.00,,ADJ_000376,0.00,NORMAL,NORMAL
TXN_000377,MER_003,ORD_000377,PAY_000377,SUCCESS,8370.00,INR,2026-05-11T17:26:00,SET_000377,8370.00,INR,2026-05-13T17:26:00,,0.00,,0.00,,0.00,,ADJ_000377,0.00,NORMAL,NORMAL
TXN_000378,MER_004,ORD_000378,PAY_000378,SUCCESS,5841.00,INR,2026-05-25T09:24:00,SET_000378,5841.00,INR,2026-05-26T09:24:00,,0.00,,0.00,,0.00,,ADJ_000378,0.00,NORMAL,NORMAL
TXN_000379,MER_006,ORD_000379,PAY_000379,SUCCESS,40742.00,INR,2026-04-05T04:44:00,SET_000379,40742.00,INR,2026-04-07T04:44:00,,0.00,,0.00,,0.00,,ADJ_000379,0.00,DUPLICATE_SETTLEMENT,DUPLICATE_SETTLEMENT
TXN_000380,MER_008,ORD_000380,,MISSING,33302.00,INR,2026-01-08T00:59:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000380,0.00,ORDER_WITHOUT_PAYMENT,ORDER_WITHOUT_PAYMENT
TXN_000381,MER_006,ORD_000381,PAY_000381,SUCCESS,6365.00,INR,2026-06-07T23:43:00,SET_000381,6365.00,INR,2026-06-10T23:43:00,,0.00,,0.00,,0.00,,ADJ_000381,0.00,NORMAL,NORMAL
TXN_000382,MER_002,ORD_000382,PAY_000382,SUCCESS,48337.00,INR,2026-03-21T22:04:00,SET_000382,47196.25,INR,2026-03-23T22:04:00,FEE_000382,966.74,PROCESSING_FEE,174.01,,0.00,,ADJ_000382,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000383,MER_007,ORD_000383,PAY_000383,SUCCESS,44538.00,INR,2026-06-27T15:15:00,,0.00,INR,,,0.00,,0.00,,0.00,,ADJ_000383,0.00,MISSING_SETTLEMENT,MISSING_SETTLEMENT
TXN_000384,MER_008,ORD_000384,PAY_000384,FAILED,48248.00,INR,2026-06-18T15:22:00,SET_000384,0.00,INR,2026-06-21T15:22:00,,0.00,,0.00,,0.00,,ADJ_000384,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000385,MER_002,ORD_000385,PAY_000385,SUCCESS,95400.00,INR,2026-03-19T15:40:00,SET_000385,93492.00,INR,2026-03-20T15:40:00,FEE_000385,1908.00,PROCESSING_FEE,0.00,,0.00,,ADJ_000385,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000386,MER_003,ORD_000386,PAY_000386,SUCCESS,71596.00,INR,2026-02-23T20:29:00,SET_000386,53697.00,INR,2026-02-25T20:29:00,,0.00,,0.00,REF_000386,17899.00,PROCESSED,ADJ_000386,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000387,MER_006,ORD_000387,PAY_000387,SUCCESS,86728.00,INR,2026-02-24T04:40:00,SET_000387,86728.00,INR,2026-02-26T04:40:00,,0.00,,0.00,,0.00,,ADJ_000387,0.00,NORMAL,NORMAL
TXN_000388,MER_007,ORD_000388,PAY_000388,FAILED,21942.00,INR,2026-05-06T22:37:00,SET_000388,0.00,INR,2026-05-08T22:37:00,,0.00,,0.00,,0.00,,ADJ_000388,0.00,PAYMENT_FAILED,PAYMENT_FAILED
TXN_000389,MER_001,ORD_000389,PAY_000389,SUCCESS,95365.00,INR,2026-06-08T18:15:00,SET_000389,93114.39,INR,2026-06-10T18:15:00,FEE_000389,1907.30,PROCESSING_FEE,343.31,,0.00,,ADJ_000389,0.00,RECONCILED_TAX,RECONCILED_TAX
TXN_000390,MER_007,ORD_000390,PAY_000390,SUCCESS,36086.00,INR,2026-04-27T18:53:00,SET_000390,36086.00,INR,2026-05-02T18:53:00,,0.00,,0.00,,0.00,,ADJ_000390,0.00,SETTLEMENT_DELAY,SETTLEMENT_DELAY
TXN_000391,MER_007,ORD_000391,PAY_000391,SUCCESS,47719.00,INR,2026-04-04T18:42:00,SET_000391,47719.00,INR,2026-04-07T18:42:00,,0.00,,0.00,,0.00,,ADJ_000391,0.00,NORMAL,NORMAL
TXN_000392,MER_001,ORD_000392,PAY_000392,SUCCESS,18814.00,INR,2026-06-04T20:53:00,SET_000392,14110.50,INR,2026-06-07T20:53:00,,0.00,,0.00,REF_000392,4703.50,PROCESSED,ADJ_000392,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000393,MER_008,ORD_000393,PAY_000393,SUCCESS,4661.00,INR,2026-01-24T08:30:00,SET_000393,3495.75,INR,2026-01-25T08:30:00,,0.00,,0.00,REF_000393,1165.25,PROCESSED,ADJ_000393,0.00,RECONCILED_PARTIAL,RECONCILED_PARTIAL
TXN_000394,MER_006,ORD_000394,PAY_000394,SUCCESS,47567.00,INR,2026-03-12T01:42:00,SET_000394,46615.66,INR,2026-03-15T01:42:00,FEE_000394,951.34,PROCESSING_FEE,0.00,,0.00,,ADJ_000394,0.00,PROCESSING_FEE,PROCESSING_FEE
TXN_000395,MER_003,ORD_000395,PAY_000395,SUCCESS,89106.00,INR,2026-03-24T06:44:00,SET_000395,89106.00,INR,2026-03-26T06:44:00,,0.00,,0.00,,0.00,,ADJ_000395,0.00,NORMAL,NORMAL
TXN_000396,MER_002,ORD_000396,PAY_000396,SUCCESS,75325.00,INR,2026-01-26T10:35:00,SET_000396,56493.75,INR,2026-01-29T10:35:00,,0.00,,0.00,REF_000396,18831.25,PROCESSED,ADJ_000396,0.00,RECONCILED_REFUND,RECONCILED_REFUND
TXN_000397,MER_006,ORD_000397,PAY_000397,SUCCESS,85239.00,INR,2026-02-21T02:36:00,SET_000397,83227.36,INR,2026-02-22T02:36:00,FEE_000397,1704.78,PROCESSING_FEE,306.86,,0.00,,ADJ_000397,0.00,RECONCILED_TAX,RECONCILED_TAX
